*** 2025-11-01  05:47:17 *** (restart)
FD : yesterday at 22:15 <=> 10/30/2025 : AG

*** 2025-11-01  05:48:09 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-02  12:19:01 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:19:50 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-02  12:20:39 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-02  12:21:29 ***
FD : 34 minutes ago <=>  ==:== AG

*** 2025-11-02  12:22:19 ***
FD : 35 minutes ago <=>  ==:== AG

*** 2025-11-02  12:23:08 ***
FD : 36 minutes ago <=>  ==:== AG

*** 2025-11-02  12:23:58 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:24:49 ***
FD : 37 minutes ago <=>  ==:== AG

*** 2025-11-02  12:25:38 ***
FD : 38 minutes ago <=>  ==:== AG

*** 2025-11-02  12:26:28 ***
FD : 39 minutes ago <=>  ==:== AG

*** 2025-11-02  12:27:17 ***
FD : 40 minutes ago <=>  ==:== AG

*** 2025-11-02  12:28:07 ***
FD : 41 minutes ago <=>  ==:== AG

*** 2025-11-02  12:28:56 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:29:46 ***
FD : 42 minutes ago <=>  ==:== AG

*** 2025-11-02  12:30:36 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-02  12:31:25 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-02  12:32:15 ***
FD : 45 minutes ago <=>  ==:== AG

*** 2025-11-02  12:33:04 ***
FD : 46 minutes ago <=>  ==:== AG

*** 2025-11-02  12:33:54 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:34:43 ***
FD : 47 minutes ago <=>  ==:== AG

*** 2025-11-02  12:35:33 ***
FD : 48 minutes ago <=>  ==:== AG

*** 2025-11-02  12:36:22 ***
FD : 49 minutes ago <=>  ==:== AG

*** 2025-11-02  12:37:12 ***
FD : 50 minutes ago <=>  ==:== AG

*** 2025-11-02  12:38:01 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:38:50 ***
FD : 51 minutes ago <=>  ==:== AG

*** 2025-11-02  12:39:40 ***
FD : 52 minutes ago <=>  ==:== AG

*** 2025-11-02  12:40:29 ***
FD : 53 minutes ago <=>  ==:== AG

*** 2025-11-02  12:41:19 ***
FD : 54 minutes ago <=>  ==:== AG

*** 2025-11-02  12:42:08 ***
FD : 55 minutes ago <=>  ==:== AG

*** 2025-11-02  12:42:58 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-02  12:43:48 ***
FD : 56 minutes ago <=>  ==:== AG

*** 2025-11-02  12:44:37 ***
FD : 57 minutes ago <=>  ==:== AG

*** 2025-11-02  12:45:26 ***
FD : 58 minutes ago <=>  ==:== AG

*** 2025-11-02  12:46:16 ***
FD : 59 minutes ago <=>  ==:== AG

*** 2025-11-02  12:47:05 ***
FD : 1 hour ago <=>  ==:== AG

*** 2025-11-02  12:47:55 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  12:48:44 ***_

_*** 2025-11-02  12:51:50 ***_

_*** 2025-11-02  12:54:56 ***_

_*** 2025-11-02  12:58:02 ***_

_*** 2025-11-02  13:01:08 ***_

_*** 2025-11-02  13:04:14 ***_

_*** 2025-11-02  13:07:20 ***_

_*** 2025-11-02  13:10:26 ***_

_*** 2025-11-02  13:13:32 ***_

_*** 2025-11-02  13:16:38 ***_

_*** 2025-11-02  13:19:44 ***_

_*** 2025-11-02  13:22:49 ***_

_*** 2025-11-02  13:25:55 ***_

_*** 2025-11-02  13:29:01 ***_

_*** 2025-11-02  13:32:07 ***_

_*** 2025-11-02  13:35:13 ***_

_*** 2025-11-02  13:38:19 ***_

_*** 2025-11-02  13:41:25 ***_

_*** 2025-11-02  13:44:31 ***_

*** 2025-11-02  13:47:37 ***
FD : 2 hours ago <=>  ==:== AG

*** 2025-11-02  13:48:26 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  13:49:15 ***_

_*** 2025-11-02  13:52:21 ***_

_*** 2025-11-02  13:55:27 ***_

_*** 2025-11-02  13:58:33 ***_

_*** 2025-11-02  14:01:39 ***_

_*** 2025-11-02  14:04:45 ***_

_*** 2025-11-02  14:07:51 ***_

_*** 2025-11-02  14:10:57 ***_

_*** 2025-11-02  14:14:03 ***_

_*** 2025-11-02  14:17:09 ***_

_*** 2025-11-02  14:20:15 ***_

_*** 2025-11-02  14:23:21 ***_

_*** 2025-11-02  14:26:26 ***_

_*** 2025-11-02  14:29:32 ***_

_*** 2025-11-02  14:32:38 ***_

_*** 2025-11-02  14:35:44 ***_

_*** 2025-11-02  14:38:50 ***_

_*** 2025-11-02  14:41:56 ***_

_*** 2025-11-02  14:45:02 ***_

*** 2025-11-02  14:48:08 ***
FD : 3 hours ago <=>  ==:== AG

*** 2025-11-02  14:48:57 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  14:49:48 ***_

_*** 2025-11-02  14:52:53 ***_

_*** 2025-11-02  14:55:59 ***_

_*** 2025-11-02  14:59:05 ***_

_*** 2025-11-02  15:02:11 ***_

_*** 2025-11-02  15:05:17 ***_

_*** 2025-11-02  15:08:23 ***_

_*** 2025-11-02  15:11:29 ***_

_*** 2025-11-02  15:14:35 ***_

_*** 2025-11-02  15:17:41 ***_

_*** 2025-11-02  15:20:47 ***_

_*** 2025-11-02  15:23:53 ***_

_*** 2025-11-02  15:26:59 ***_

_*** 2025-11-02  15:30:05 ***_

_*** 2025-11-02  15:33:11 ***_

_*** 2025-11-02  15:36:17 ***_

_*** 2025-11-02  15:39:22 ***_

_*** 2025-11-02  15:42:29 ***_

_*** 2025-11-02  15:45:35 ***_

*** 2025-11-02  15:48:41 ***
FD : 4 hours ago <=>  ==:== AG

*** 2025-11-02  15:49:30 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  15:50:19 ***_

_*** 2025-11-02  15:53:25 ***_

_*** 2025-11-02  15:56:31 ***_

_*** 2025-11-02  15:59:37 ***_

_*** 2025-11-02  16:02:43 ***_

*** 2025-11-02  16:05:30 *** (restart)
FD : 4 hours ago <=> 2 hours ago : AG

*** 2025-11-02  16:06:20 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  16:07:11 ***_

_*** 2025-11-02  16:10:17 ***_

_*** 2025-11-02  16:13:24 ***_

_*** 2025-11-02  16:16:30 ***_

_*** 2025-11-02  16:19:36 ***_

_*** 2025-11-02  16:22:42 ***_

_*** 2025-11-02  16:25:48 ***_

_*** 2025-11-02  16:28:54 ***_

_*** 2025-11-02  16:32:00 ***_

_*** 2025-11-02  16:35:05 ***_

_*** 2025-11-02  16:38:11 ***_

_*** 2025-11-02  16:41:17 ***_

_*** 2025-11-02  16:44:23 ***_

*** 2025-11-02  16:47:30 ***
FD : 5 hours ago <=>  ==:== AG

*** 2025-11-02  16:48:19 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  16:49:09 ***_

_*** 2025-11-02  16:52:15 ***_

_*** 2025-11-02  16:55:21 ***_

*** 2025-11-02  16:58:27 ***
FD : ==:==  <=> 3 hours ago : AG

*** 2025-11-02  16:59:16 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  17:00:06 ***_

_*** 2025-11-02  17:03:12 ***_

_*** 2025-11-02  17:06:18 ***_

_*** 2025-11-02  17:09:24 ***_

_*** 2025-11-02  17:12:30 ***_

_*** 2025-11-02  17:15:36 ***_

_*** 2025-11-02  17:18:42 ***_

_*** 2025-11-02  17:21:48 ***_

_*** 2025-11-02  17:24:54 ***_

_*** 2025-11-02  17:28:00 ***_

_*** 2025-11-02  17:31:06 ***_

_*** 2025-11-02  17:34:11 ***_

_*** 2025-11-02  17:37:17 ***_

_*** 2025-11-02  17:40:23 ***_

_*** 2025-11-02  17:43:29 ***_

_*** 2025-11-02  17:46:35 ***_

*** 2025-11-02  17:49:41 ***
FD : today at 11:47 <=>  ==:== AG

*** 2025-11-02  17:50:31 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-02  17:51:21 ***_

_*** 2025-11-02  17:54:27 ***_

*** 2025-11-02  17:57:32 ***
FD : ==:==  <=> 4 hours ago : AG

*** 2025-11-02  17:58:22 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  17:59:11 ***_

_*** 2025-11-02  18:02:17 ***_

_*** 2025-11-02  18:05:23 ***_

_*** 2025-11-02  18:08:29 ***_

_*** 2025-11-02  18:11:35 ***_

_*** 2025-11-02  18:14:41 ***_

_*** 2025-11-02  18:17:47 ***_

_*** 2025-11-02  18:20:53 ***_

_*** 2025-11-02  18:23:59 ***_

_*** 2025-11-02  18:27:05 ***_

_*** 2025-11-02  18:30:11 ***_

_*** 2025-11-02  18:33:17 ***_

_*** 2025-11-02  18:36:23 ***_

_*** 2025-11-02  18:39:29 ***_

_*** 2025-11-02  18:42:35 ***_

_*** 2025-11-02  18:45:41 ***_

_*** 2025-11-02  18:48:47 ***_

_*** 2025-11-02  18:51:53 ***_

_*** 2025-11-02  18:54:59 ***_

*** 2025-11-02  18:58:05 ***
FD : ==:==  <=> 5 hours ago : AG

*** 2025-11-02  18:58:54 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  18:59:44 ***_

*** 2025-11-02  19:02:24 *** (restart)
FD : today at 11:47 <=> 5 hours ago : AG

*** 2025-11-02  19:03:16 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  19:04:05 ***_

_*** 2025-11-02  19:07:11 ***_

_*** 2025-11-02  19:10:17 ***_

_*** 2025-11-02  19:13:23 ***_

_*** 2025-11-02  19:16:29 ***_

_*** 2025-11-02  19:19:35 ***_

_*** 2025-11-02  19:22:41 ***_

_*** 2025-11-02  19:25:47 ***_

_*** 2025-11-02  19:28:53 ***_

_*** 2025-11-02  19:31:59 ***_

_*** 2025-11-02  19:35:05 ***_

_*** 2025-11-02  19:38:11 ***_

_*** 2025-11-02  19:41:17 ***_

*** 2025-11-02  19:44:23 ***
FD : ==:==  <=> online : AG

*** 2025-11-02  19:45:12 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  19:46:02 ***_

_*** 2025-11-02  19:49:08 ***_

_*** 2025-11-02  19:52:14 ***_

_*** 2025-11-02  19:55:20 ***_

_*** 2025-11-02  19:58:26 ***_

_*** 2025-11-02  20:01:32 ***_

_*** 2025-11-02  20:04:38 ***_

_*** 2025-11-02  20:07:44 ***_

_*** 2025-11-02  20:10:50 ***_

_*** 2025-11-02  20:13:56 ***_

_*** 2025-11-02  20:17:02 ***_

_*** 2025-11-02  20:20:07 ***_

_*** 2025-11-02  20:23:13 ***_

_*** 2025-11-02  20:26:19 ***_

_*** 2025-11-02  20:29:25 ***_

*** 2025-11-02  20:32:31 ***
FD : ==:==  <=> just now : AG

*** 2025-11-02  20:33:21 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-02  20:34:10 ***
FD : ==:==  <=> 1 minute ago : AG

*** 2025-11-02  20:34:59 ***
FD : ==:==  <=> 2 minutes ago : AG

*** 2025-11-02  20:35:49 ***
FD : ==:==  <=> 3 minutes ago : AG

*** 2025-11-02  20:36:38 ***
FD : ==:==  <=> 4 minutes ago : AG

*** 2025-11-02  20:37:28 ***
FD : ==:==  <=> 5 minutes ago : AG

*** 2025-11-02  20:38:17 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-02  20:39:06 ***
FD : ==:==  <=> online : AG

*** 2025-11-02  20:39:56 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-02  20:40:45 ***_

_*** 2025-11-02  20:43:51 ***_

_*** 2025-11-02  20:46:57 ***_

_*** 2025-11-02  20:50:03 ***_

_*** 2025-11-02  20:53:09 ***_

_*** 2025-11-02  20:56:15 ***_

_*** 2025-11-02  20:59:21 ***_

_*** 2025-11-02  21:02:27 ***_

_*** 2025-11-02  21:05:33 ***_

_*** 2025-11-02  21:08:39 ***_

_*** 2025-11-02  21:11:45 ***_

_*** 2025-11-02  21:14:51 ***_

_*** 2025-11-02  21:17:57 ***_

_*** 2025-11-02  21:21:03 ***_

_*** 2025-11-02  21:24:09 ***_

_*** 2025-11-02  21:27:15 ***_

_*** 2025-11-02  21:30:21 ***_

_*** 2025-11-02  21:33:27 ***_

_*** 2025-11-02  21:36:33 ***_

_*** 2025-11-02  21:39:39 ***_

_*** 2025-11-02  21:42:45 ***_

_*** 2025-11-02  21:45:51 ***_

_*** 2025-11-02  21:48:56 ***_

_*** 2025-11-02  21:52:02 ***_

_*** 2025-11-02  21:55:08 ***_

_*** 2025-11-02  21:58:14 ***_

_*** 2025-11-02  22:01:20 ***_

_*** 2025-11-02  22:04:26 ***_

_*** 2025-11-02  22:07:32 ***_

_*** 2025-11-02  22:10:38 ***_

_*** 2025-11-02  22:13:44 ***_

_*** 2025-11-02  22:16:50 ***_

_*** 2025-11-02  22:19:56 ***_

_*** 2025-11-02  22:23:02 ***_

_*** 2025-11-02  22:26:08 ***_

_*** 2025-11-02  22:29:14 ***_

_*** 2025-11-02  22:32:20 ***_

_*** 2025-11-02  22:35:26 ***_

_*** 2025-11-02  22:38:32 ***_

_*** 2025-11-02  22:41:38 ***_

_*** 2025-11-02  22:44:44 ***_

_*** 2025-11-02  22:47:50 ***_

_*** 2025-11-02  22:50:56 ***_

_*** 2025-11-02  22:54:02 ***_

_*** 2025-11-02  22:57:08 ***_

_*** 2025-11-02  23:00:14 ***_

_*** 2025-11-02  23:03:20 ***_

_*** 2025-11-02  23:06:26 ***_

_*** 2025-11-02  23:09:32 ***_

_*** 2025-11-02  23:12:38 ***_

_*** 2025-11-02  23:15:44 ***_

_*** 2025-11-02  23:18:50 ***_

_*** 2025-11-02  23:21:55 ***_

_*** 2025-11-02  23:25:01 ***_

_*** 2025-11-02  23:28:07 ***_

_*** 2025-11-02  23:31:13 ***_

_*** 2025-11-02  23:34:19 ***_

_*** 2025-11-02  23:37:25 ***_

_*** 2025-11-02  23:40:31 ***_

_*** 2025-11-02  23:43:37 ***_

_*** 2025-11-02  23:46:43 ***_

_*** 2025-11-02  23:49:49 ***_

_*** 2025-11-02  23:52:55 ***_

_*** 2025-11-02  23:56:01 ***_

_*** 2025-11-02  23:59:07 ***_

*** 2025-11-03  00:02:13 ***
FD : yesterday at 11:47 <=>  ==:== AG

*** 2025-11-03  00:03:03 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-03  00:03:53 ***_

_*** 2025-11-03  00:06:59 ***_

_*** 2025-11-03  00:10:05 ***_

_*** 2025-11-03  00:13:11 ***_

_*** 2025-11-03  00:16:17 ***_

_*** 2025-11-03  00:19:23 ***_

_*** 2025-11-03  00:22:29 ***_

_*** 2025-11-03  00:25:35 ***_

_*** 2025-11-03  00:28:41 ***_

_*** 2025-11-03  00:31:47 ***_

_*** 2025-11-03  00:34:53 ***_

_*** 2025-11-03  00:37:59 ***_

_*** 2025-11-03  00:41:05 ***_

_*** 2025-11-03  00:44:11 ***_

_*** 2025-11-03  00:47:17 ***_

_*** 2025-11-03  00:50:24 ***_

_*** 2025-11-03  00:53:30 ***_

_*** 2025-11-03  00:56:36 ***_

_*** 2025-11-03  00:59:41 ***_

_*** 2025-11-03  01:02:47 ***_

_*** 2025-11-03  01:05:54 ***_

_*** 2025-11-03  01:08:59 ***_

_*** 2025-11-03  01:12:05 ***_

_*** 2025-11-03  01:15:11 ***_

_*** 2025-11-03  01:18:17 ***_

_*** 2025-11-03  01:21:23 ***_

*** 2025-11-03  01:23:56 *** (restart)
FD : yesterday at 11:47 <=> yesterday at 20:56 : AG

*** 2025-11-03  01:24:47 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  01:25:38 ***_

_*** 2025-11-03  01:28:44 ***_

_*** 2025-11-03  01:31:50 ***_

_*** 2025-11-03  01:37:56 ***_

_*** 2025-11-03  01:44:02 ***_

_*** 2025-11-03  01:50:08 ***_

_*** 2025-11-03  01:56:14 ***_

_*** 2025-11-03  02:02:20 ***_

_*** 2025-11-03  02:08:26 ***_

_*** 2025-11-03  02:14:32 ***_

_*** 2025-11-03  02:20:38 ***_

_*** 2025-11-03  02:26:44 ***_

_*** 2025-11-03  02:32:50 ***_

_*** 2025-11-03  02:38:56 ***_

_*** 2025-11-03  02:45:02 ***_

_*** 2025-11-03  02:51:08 ***_

_*** 2025-11-03  02:57:14 ***_

_*** 2025-11-03  03:03:20 ***_

_*** 2025-11-03  03:09:26 ***_

_*** 2025-11-03  03:15:32 ***_

_*** 2025-11-03  03:21:37 ***_

_*** 2025-11-03  03:27:43 ***_

_*** 2025-11-03  03:33:49 ***_

_*** 2025-11-03  03:39:55 ***_

_*** 2025-11-03  03:46:01 ***_

_*** 2025-11-03  03:52:07 ***_

_*** 2025-11-03  03:58:13 ***_

_*** 2025-11-03  04:04:19 ***_

_*** 2025-11-03  04:10:25 ***_

_*** 2025-11-03  04:16:31 ***_

_*** 2025-11-03  04:22:37 ***_

_*** 2025-11-03  04:28:43 ***_

_*** 2025-11-03  04:34:49 ***_

_*** 2025-11-03  04:40:54 ***_

_*** 2025-11-03  04:47:00 ***_

_*** 2025-11-03  04:53:06 ***_

_*** 2025-11-03  04:59:12 ***_

_*** 2025-11-03  05:05:18 ***_

_*** 2025-11-03  05:11:24 ***_

_*** 2025-11-03  05:17:30 ***_

_*** 2025-11-03  05:23:36 ***_

_*** 2025-11-03  05:29:42 ***_

_*** 2025-11-03  05:35:48 ***_

_*** 2025-11-03  05:38:54 ***_

_*** 2025-11-03  05:42:00 ***_

_*** 2025-11-03  05:45:06 ***_

_*** 2025-11-03  05:48:11 ***_

_*** 2025-11-03  05:51:17 ***_

_*** 2025-11-03  05:54:23 ***_

_*** 2025-11-03  05:57:29 ***_

_*** 2025-11-03  06:00:35 ***_

_*** 2025-11-03  06:03:41 ***_

*** 2025-11-03  06:06:47 ***
FD : online <=>  ==:== AG

*** 2025-11-03  06:07:36 ***
FD : just now <=>  ==:== AG

*** 2025-11-03  06:08:26 ***
FD : 1 minute ago <=>  ==:== AG

*** 2025-11-03  06:09:15 ***
FD : 2 minutes ago <=>  ==:== AG

*** 2025-11-03  06:10:04 ***
FD : 3 minutes ago <=>  ==:== AG

*** 2025-11-03  06:10:54 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:11:43 ***
FD : 4 minutes ago <=>  ==:== AG

*** 2025-11-03  06:12:33 ***
FD : 5 minutes ago <=>  ==:== AG

*** 2025-11-03  06:13:22 ***
FD : 6 minutes ago <=>  ==:== AG

*** 2025-11-03  06:14:11 ***
FD : 7 minutes ago <=>  ==:== AG

*** 2025-11-03  06:15:01 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:15:50 ***
FD : 8 minutes ago <=>  ==:== AG

*** 2025-11-03  06:16:39 ***
FD : 9 minutes ago <=>  ==:== AG

*** 2025-11-03  06:17:29 ***
FD : 10 minutes ago <=>  ==:== AG

*** 2025-11-03  06:18:18 ***
FD : 11 minutes ago <=>  ==:== AG

*** 2025-11-03  06:19:07 ***
FD : 12 minutes ago <=>  ==:== AG

*** 2025-11-03  06:19:57 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:20:47 ***
FD : 13 minutes ago <=>  ==:== AG

*** 2025-11-03  06:21:36 ***
FD : 14 minutes ago <=>  ==:== AG

*** 2025-11-03  06:22:25 ***
FD : 15 minutes ago <=>  ==:== AG

*** 2025-11-03  06:23:15 ***
FD : 16 minutes ago <=>  ==:== AG

*** 2025-11-03  06:24:04 ***
FD : 17 minutes ago <=>  ==:== AG

*** 2025-11-03  06:24:53 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:25:43 ***
FD : 18 minutes ago <=>  ==:== AG

*** 2025-11-03  06:26:32 ***
FD : 19 minutes ago <=>  ==:== AG

*** 2025-11-03  06:27:22 ***
FD : 20 minutes ago <=>  ==:== AG

*** 2025-11-03  06:28:11 ***
FD : 21 minutes ago <=>  ==:== AG

*** 2025-11-03  06:29:01 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:29:50 ***
FD : 22 minutes ago <=>  ==:== AG

*** 2025-11-03  06:30:39 ***
FD : 23 minutes ago <=>  ==:== AG

*** 2025-11-03  06:31:29 ***
FD : 24 minutes ago <=>  ==:== AG

*** 2025-11-03  06:32:18 ***
FD : 25 minutes ago <=>  ==:== AG

*** 2025-11-03  06:33:07 ***
FD : 26 minutes ago <=>  ==:== AG

*** 2025-11-03  06:33:57 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:34:46 ***
FD : 27 minutes ago <=>  ==:== AG

*** 2025-11-03  06:35:36 ***
FD : 28 minutes ago <=>  ==:== AG

*** 2025-11-03  06:36:25 ***
FD : 29 minutes ago <=>  ==:== AG

*** 2025-11-03  06:37:14 ***
FD : 30 minutes ago <=>  ==:== AG

*** 2025-11-03  06:38:04 ***
FD : 31 minutes ago <=>  ==:== AG

*** 2025-11-03  06:38:53 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:39:43 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-03  06:40:33 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-03  06:41:22 ***
FD : 34 minutes ago <=>  ==:== AG

*** 2025-11-03  06:42:12 ***
FD : 35 minutes ago <=>  ==:== AG

*** 2025-11-03  06:43:01 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:43:51 ***
FD : 36 minutes ago <=>  ==:== AG

*** 2025-11-03  06:44:40 ***
FD : 37 minutes ago <=>  ==:== AG

*** 2025-11-03  06:45:29 ***
FD : 38 minutes ago <=>  ==:== AG

*** 2025-11-03  06:46:19 ***
FD : 39 minutes ago <=>  ==:== AG

*** 2025-11-03  06:47:08 ***
FD : 40 minutes ago <=>  ==:== AG

*** 2025-11-03  06:47:58 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:48:48 ***
FD : 41 minutes ago <=>  ==:== AG

*** 2025-11-03  06:49:37 ***
FD : 42 minutes ago <=>  ==:== AG

*** 2025-11-03  06:50:27 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-03  06:51:16 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-03  06:52:06 ***
FD : 45 minutes ago <=>  ==:== AG

*** 2025-11-03  06:52:55 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:53:45 ***
FD : 46 minutes ago <=>  ==:== AG

*** 2025-11-03  06:54:34 ***
FD : 47 minutes ago <=>  ==:== AG

*** 2025-11-03  06:55:23 ***
FD : 48 minutes ago <=>  ==:== AG

*** 2025-11-03  06:56:14 ***
FD : 49 minutes ago <=>  ==:== AG

*** 2025-11-03  06:57:03 ***
FD : 50 minutes ago <=>  ==:== AG

*** 2025-11-03  06:57:53 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  06:58:42 ***
FD : 51 minutes ago <=>  ==:== AG

*** 2025-11-03  06:59:31 ***
FD : 52 minutes ago <=>  ==:== AG

*** 2025-11-03  07:00:21 ***
FD : 53 minutes ago <=>  ==:== AG

*** 2025-11-03  07:01:11 ***
FD : 54 minutes ago <=>  ==:== AG

*** 2025-11-03  07:02:00 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  07:02:49 ***
FD : 55 minutes ago <=>  ==:== AG

*** 2025-11-03  07:03:39 ***
FD : 56 minutes ago <=>  ==:== AG

*** 2025-11-03  07:04:28 ***
FD : 57 minutes ago <=>  ==:== AG

*** 2025-11-03  07:05:18 ***
FD : 58 minutes ago <=>  ==:== AG

*** 2025-11-03  07:06:07 ***
FD : 59 minutes ago <=>  ==:== AG

*** 2025-11-03  07:06:57 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-03  07:07:46 ***
FD : 1 hour ago <=>  ==:== AG

*** 2025-11-03  07:08:37 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-03  07:09:26 ***_

_*** 2025-11-03  07:12:32 ***_

_*** 2025-11-03  07:15:38 ***_

_*** 2025-11-03  07:18:44 ***_

_*** 2025-11-03  07:21:50 ***_

_*** 2025-11-03  07:24:56 ***_

_*** 2025-11-03  07:28:02 ***_

_*** 2025-11-03  07:31:08 ***_

_*** 2025-11-03  07:34:14 ***_

_*** 2025-11-03  07:37:20 ***_

_*** 2025-11-03  07:40:26 ***_

_*** 2025-11-03  07:43:32 ***_

_*** 2025-11-03  07:46:37 ***_

_*** 2025-11-03  07:49:43 ***_

_*** 2025-11-03  07:52:49 ***_

_*** 2025-11-03  07:55:55 ***_

_*** 2025-11-03  07:59:01 ***_

_*** 2025-11-03  08:02:07 ***_

_*** 2025-11-03  08:05:13 ***_

*** 2025-11-03  08:08:19 ***
FD : 2 hours ago <=>  ==:== AG

*** 2025-11-03  08:09:09 ***
FD : ==:==  <=> online : AG

*** 2025-11-03  08:09:58 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-03  08:10:48 ***_

_*** 2025-11-03  08:13:54 ***_

_*** 2025-11-03  08:17:00 ***_

_*** 2025-11-03  08:20:06 ***_

_*** 2025-11-03  08:23:11 ***_

_*** 2025-11-03  08:26:17 ***_

_*** 2025-11-03  08:29:23 ***_

_*** 2025-11-03  08:32:29 ***_

_*** 2025-11-03  08:35:35 ***_

_*** 2025-11-03  08:38:41 ***_

_*** 2025-11-03  08:41:47 ***_

_*** 2025-11-03  08:44:53 ***_

_*** 2025-11-03  08:47:59 ***_

_*** 2025-11-03  08:51:05 ***_

_*** 2025-11-03  08:54:11 ***_

_*** 2025-11-03  08:57:17 ***_

_*** 2025-11-03  09:00:23 ***_

_*** 2025-11-03  09:03:29 ***_

_*** 2025-11-03  09:06:35 ***_

*** 2025-11-03  09:09:41 ***
FD : 3 hours ago <=>  ==:== AG

*** 2025-11-03  09:10:30 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-03  09:11:20 ***_

_*** 2025-11-03  09:14:26 ***_

_*** 2025-11-03  09:17:32 ***_

_*** 2025-11-03  09:20:38 ***_

_*** 2025-11-03  09:23:43 ***_

*** 2025-11-03  09:25:42 *** (restart)
FD : 3 hours ago <=> 1 minute ago : AG

*** 2025-11-03  09:26:34 ***
FD : ==:==  <=> 2 minutes ago : AG

*** 2025-11-03  09:27:24 ***
FD : ==:==  <=>  : ==:== AG

*** 2025-11-03  09:28:14 ***
FD : ==:==  <=> 3 minutes ago : AG

*** 2025-11-03  09:29:03 ***
FD : ==:==  <=> 4 minutes ago : AG

*** 2025-11-03  09:29:53 ***
FD : ==:==  <=> 5 minutes ago : AG

*** 2025-11-03  09:30:42 ***
FD : ==:==  <=> 6 minutes ago : AG

*** 2025-11-03  09:31:32 ***
FD : ==:==  <=> 7 minutes ago : AG

