*** 2025-11-06  05:47:03 *** (restart)
FD : yesterday at 09:27 <=> yesterday at 16:37 : AG

*** 2025-11-06  05:47:55 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-06  16:00:47 ***_

_*** 2025-11-06  16:03:53 ***_

_*** 2025-11-06  16:06:59 ***_

_*** 2025-11-06  16:10:05 ***_

_*** 2025-11-06  16:13:11 ***_

_*** 2025-11-06  16:16:17 ***_

_*** 2025-11-06  16:19:23 ***_

_*** 2025-11-06  16:22:29 ***_

_*** 2025-11-06  16:25:35 ***_

*** 2025-11-06  16:28:41 ***
FD : ==:==  <=> 5 hours ago : AG

*** 2025-11-06  16:29:30 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-06  16:30:20 ***_

_*** 2025-11-06  16:33:25 ***_

_*** 2025-11-06  16:36:31 ***_

_*** 2025-11-06  16:39:37 ***_

_*** 2025-11-06  16:42:43 ***_

_*** 2025-11-06  16:45:49 ***_

_*** 2025-11-06  16:48:55 ***_

_*** 2025-11-06  16:52:01 ***_

_*** 2025-11-06  16:55:07 ***_

_*** 2025-11-06  16:58:13 ***_

_*** 2025-11-06  17:01:19 ***_

_*** 2025-11-06  17:04:25 ***_

_*** 2025-11-06  17:07:31 ***_

_*** 2025-11-06  17:10:37 ***_

_*** 2025-11-06  17:13:42 ***_

_*** 2025-11-06  17:16:48 ***_

_*** 2025-11-06  17:19:54 ***_

_*** 2025-11-06  17:23:00 ***_

_*** 2025-11-06  17:26:06 ***_

*** 2025-11-06  17:29:12 ***
FD : ==:==  <=> today at 11:27 : AG

*** 2025-11-06  17:30:02 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-06  17:30:51 ***_

_*** 2025-11-06  17:33:57 ***_

_*** 2025-11-06  17:37:03 ***_

_*** 2025-11-06  17:40:09 ***_

_*** 2025-11-06  17:43:15 ***_

_*** 2025-11-06  17:46:21 ***_

_*** 2025-11-06  17:49:27 ***_

_*** 2025-11-06  17:52:33 ***_

_*** 2025-11-06  17:55:39 ***_

_*** 2025-11-06  17:58:45 ***_

_*** 2025-11-06  18:01:51 ***_

_*** 2025-11-06  18:04:57 ***_

_*** 2025-11-06  18:08:03 ***_

_*** 2025-11-06  18:11:08 ***_

_*** 2025-11-06  18:14:14 ***_

_*** 2025-11-06  18:17:20 ***_

_*** 2025-11-06  18:20:26 ***_

_*** 2025-11-06  18:23:32 ***_

_*** 2025-11-06  18:26:38 ***_

_*** 2025-11-06  18:29:44 ***_

_*** 2025-11-06  18:32:50 ***_

_*** 2025-11-06  18:35:56 ***_

_*** 2025-11-06  18:39:02 ***_

_*** 2025-11-06  18:42:08 ***_

_*** 2025-11-06  18:45:14 ***_

_*** 2025-11-06  18:48:20 ***_

_*** 2025-11-06  18:51:26 ***_

_*** 2025-11-06  18:54:32 ***_

_*** 2025-11-06  18:57:37 ***_

_*** 2025-11-06  19:00:43 ***_

_*** 2025-11-06  19:03:49 ***_

_*** 2025-11-06  19:06:55 ***_

_*** 2025-11-06  19:10:01 ***_

_*** 2025-11-06  19:13:07 ***_

_*** 2025-11-06  19:16:13 ***_

_*** 2025-11-06  19:19:19 ***_

_*** 2025-11-06  19:22:25 ***_

_*** 2025-11-06  19:25:31 ***_

_*** 2025-11-06  19:28:37 ***_

_*** 2025-11-06  19:31:43 ***_

_*** 2025-11-06  19:34:49 ***_

_*** 2025-11-06  19:37:55 ***_

_*** 2025-11-06  19:41:01 ***_

_*** 2025-11-06  19:44:07 ***_

_*** 2025-11-06  19:47:13 ***_

_*** 2025-11-06  19:50:19 ***_

_*** 2025-11-06  19:53:25 ***_

_*** 2025-11-06  19:56:31 ***_

_*** 2025-11-06  19:59:37 ***_

_*** 2025-11-06  20:02:43 ***_

_*** 2025-11-06  20:05:49 ***_

_*** 2025-11-06  20:08:55 ***_

_*** 2025-11-06  20:12:01 ***_

_*** 2025-11-06  20:15:07 ***_

_*** 2025-11-06  20:18:13 ***_

_*** 2025-11-06  20:21:19 ***_

_*** 2025-11-06  20:24:25 ***_

*** 2025-11-06  20:25:43 *** (restart)
FD : yesterday at 09:27 <=> today at 11:27 : AG

*** 2025-11-06  20:26:36 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-06  20:27:27 ***_

_*** 2025-11-06  20:30:33 ***_

_*** 2025-11-06  20:33:39 ***_

_*** 2025-11-06  20:36:45 ***_

_*** 2025-11-06  20:39:51 ***_

_*** 2025-11-06  20:42:57 ***_

_*** 2025-11-06  20:46:03 ***_

_*** 2025-11-06  20:49:09 ***_

_*** 2025-11-06  20:52:15 ***_

_*** 2025-11-06  20:55:21 ***_

_*** 2025-11-06  20:58:27 ***_

_*** 2025-11-06  21:01:33 ***_

_*** 2025-11-06  21:04:39 ***_

_*** 2025-11-06  21:07:45 ***_

_*** 2025-11-06  21:10:51 ***_

_*** 2025-11-06  21:13:58 ***_

_*** 2025-11-06  21:17:04 ***_

_*** 2025-11-06  21:20:10 ***_

_*** 2025-11-06  21:23:16 ***_

_*** 2025-11-06  21:26:22 ***_

_*** 2025-11-06  21:29:28 ***_

_*** 2025-11-06  21:32:34 ***_

_*** 2025-11-06  21:35:40 ***_

_*** 2025-11-06  21:38:46 ***_

_*** 2025-11-06  21:41:52 ***_

*** 2025-11-06  21:44:58 ***
FD : online <=>  ==:== AG

*** 2025-11-06  21:45:48 ***
FD : just now <=>  ==:== AG

*** 2025-11-06  21:46:38 ***
FD : 1 minute ago <=>  ==:== AG

*** 2025-11-06  21:47:27 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  21:48:17 ***
FD : 2 minutes ago <=>  ==:== AG

*** 2025-11-06  21:49:07 ***
FD : 3 minutes ago <=>  ==:== AG

*** 2025-11-06  21:49:57 ***
FD : 4 minutes ago <=>  ==:== AG

*** 2025-11-06  21:50:46 ***
FD : 5 minutes ago <=>  ==:== AG

*** 2025-11-06  21:51:36 ***
FD : 6 minutes ago <=>  ==:== AG

*** 2025-11-06  21:52:26 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  21:53:15 ***
FD : 7 minutes ago <=>  ==:== AG

*** 2025-11-06  21:54:05 ***
FD : 8 minutes ago <=>  ==:== AG

*** 2025-11-06  21:54:55 ***
FD : 9 minutes ago <=>  ==:== AG

*** 2025-11-06  21:55:45 ***
FD : 10 minutes ago <=>  ==:== AG

*** 2025-11-06  21:56:35 ***
FD : 11 minutes ago <=>  ==:== AG

*** 2025-11-06  21:57:25 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  21:58:14 ***
FD : 12 minutes ago <=>  ==:== AG

*** 2025-11-06  21:59:04 ***
FD : 13 minutes ago <=>  ==:== AG

*** 2025-11-06  21:59:54 ***
FD : 14 minutes ago <=>  ==:== AG

*** 2025-11-06  22:00:43 ***
FD : 15 minutes ago <=>  ==:== AG

*** 2025-11-06  22:01:34 ***
FD : 16 minutes ago <=>  ==:== AG

*** 2025-11-06  22:02:23 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:03:13 ***
FD : 17 minutes ago <=>  ==:== AG

*** 2025-11-06  22:04:03 ***
FD : 18 minutes ago <=>  ==:== AG

*** 2025-11-06  22:04:52 ***
FD : 19 minutes ago <=>  ==:== AG

*** 2025-11-06  22:05:42 ***
FD : 20 minutes ago <=>  ==:== AG

*** 2025-11-06  22:06:32 ***
FD : 21 minutes ago <=>  ==:== AG

*** 2025-11-06  22:07:21 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:08:11 ***
FD : 22 minutes ago <=>  ==:== AG

*** 2025-11-06  22:09:01 ***
FD : 23 minutes ago <=>  ==:== AG

*** 2025-11-06  22:09:50 ***
FD : 24 minutes ago <=>  ==:== AG

*** 2025-11-06  22:10:40 ***
FD : 25 minutes ago <=>  ==:== AG

*** 2025-11-06  22:11:30 ***
FD : 26 minutes ago <=>  ==:== AG

*** 2025-11-06  22:12:20 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:13:10 ***
FD : 27 minutes ago <=>  ==:== AG

*** 2025-11-06  22:14:00 ***
FD : 28 minutes ago <=>  ==:== AG

*** 2025-11-06  22:14:49 ***
FD : 29 minutes ago <=>  ==:== AG

*** 2025-11-06  22:15:39 ***
FD : 30 minutes ago <=>  ==:== AG

*** 2025-11-06  22:16:29 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:17:18 ***
FD : 31 minutes ago <=>  ==:== AG

*** 2025-11-06  22:18:08 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-06  22:18:58 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-06  22:19:47 ***
FD : 34 minutes ago <=>  ==:== AG

*** 2025-11-06  22:20:37 ***
FD : 35 minutes ago <=>  ==:== AG

*** 2025-11-06  22:21:27 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:22:17 ***
FD : 36 minutes ago <=>  ==:== AG

*** 2025-11-06  22:23:06 ***
FD : 37 minutes ago <=>  ==:== AG

*** 2025-11-06  22:23:58 ***
FD : 38 minutes ago <=>  ==:== AG

*** 2025-11-06  22:24:47 ***
FD : 39 minutes ago <=>  ==:== AG

*** 2025-11-06  22:25:37 ***
FD : 40 minutes ago <=>  ==:== AG

*** 2025-11-06  22:26:27 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:27:16 ***
FD : 41 minutes ago <=>  ==:== AG

*** 2025-11-06  22:28:06 ***
FD : 42 minutes ago <=>  ==:== AG

*** 2025-11-06  22:28:56 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-06  22:29:46 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-06  22:30:36 ***
FD : just now <=>  ==:== AG

*** 2025-11-06  22:31:26 ***
FD : 1 minute ago <=>  ==:== AG

*** 2025-11-06  22:32:16 ***
FD : 2 minutes ago <=>  ==:== AG

*** 2025-11-06  22:33:06 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:33:57 ***
FD : 3 minutes ago <=>  ==:== AG

*** 2025-11-06  22:34:47 ***
FD : 4 minutes ago <=>  ==:== AG

*** 2025-11-06  22:35:36 ***
FD : 5 minutes ago <=>  ==:== AG

*** 2025-11-06  22:36:27 ***
FD : 6 minutes ago <=>  ==:== AG

*** 2025-11-06  22:37:16 ***
FD : 7 minutes ago <=>  ==:== AG

*** 2025-11-06  22:38:06 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:38:57 ***
FD : 8 minutes ago <=>  ==:== AG

*** 2025-11-06  22:39:47 ***
FD : 9 minutes ago <=>  ==:== AG

*** 2025-11-06  22:40:37 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:41:27 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:42:17 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:43:07 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:43:57 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:44:46 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:45:36 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:46:27 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:47:16 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:48:06 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:48:56 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:49:46 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:50:36 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:51:26 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:52:16 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:53:06 ***
FD : online <=>  ==:== AG

*** 2025-11-06  22:53:56 ***
FD : just now <=>  ==:== AG

*** 2025-11-06  22:54:46 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  22:55:36 ***
FD : 1 minute ago <=>  ==:== AG

*** 2025-11-06  22:56:26 ***
FD : 2 minutes ago <=>  ==:== AG

*** 2025-11-06  22:57:16 ***
FD : 3 minutes ago <=>  ==:== AG

*** 2025-11-06  22:58:06 ***
FD : 4 minutes ago <=>  ==:== AG

*** 2025-11-06  22:58:57 ***
FD : 5 minutes ago <=>  ==:== AG

*** 2025-11-06  22:59:46 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:00:36 ***
FD : 6 minutes ago <=>  ==:== AG

*** 2025-11-06  23:01:26 ***
FD : 7 minutes ago <=>  ==:== AG

*** 2025-11-06  23:02:15 ***
FD : 8 minutes ago <=>  ==:== AG

*** 2025-11-06  23:03:05 ***
FD : 9 minutes ago <=>  ==:== AG

*** 2025-11-06  23:03:54 ***
FD : 10 minutes ago <=>  ==:== AG

*** 2025-11-06  23:04:44 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:05:34 ***
FD : 11 minutes ago <=>  ==:== AG

*** 2025-11-06  23:06:23 ***
FD : 12 minutes ago <=>  ==:== AG

*** 2025-11-06  23:07:13 ***
FD : 13 minutes ago <=>  ==:== AG

*** 2025-11-06  23:08:03 ***
FD : 14 minutes ago <=>  ==:== AG

*** 2025-11-06  23:08:52 ***
FD : 15 minutes ago <=>  ==:== AG

*** 2025-11-06  23:09:42 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:10:32 ***
FD : 16 minutes ago <=>  ==:== AG

*** 2025-11-06  23:11:22 ***
FD : 17 minutes ago <=>  ==:== AG

*** 2025-11-06  23:12:11 ***
FD : 18 minutes ago <=>  ==:== AG

*** 2025-11-06  23:13:01 ***
FD : 19 minutes ago <=>  ==:== AG

*** 2025-11-06  23:13:51 ***
FD : 20 minutes ago <=>  ==:== AG

*** 2025-11-06  23:14:41 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:15:30 ***
FD : 21 minutes ago <=>  ==:== AG

*** 2025-11-06  23:16:20 ***
FD : 22 minutes ago <=>  ==:== AG

*** 2025-11-06  23:17:10 ***
FD : 23 minutes ago <=>  ==:== AG

*** 2025-11-06  23:18:00 ***
FD : 24 minutes ago <=>  ==:== AG

*** 2025-11-06  23:18:49 ***
FD : 25 minutes ago <=>  ==:== AG

*** 2025-11-06  23:19:39 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:20:29 ***
FD : 26 minutes ago <=>  ==:== AG

*** 2025-11-06  23:21:19 ***
FD : 27 minutes ago <=>  ==:== AG

*** 2025-11-06  23:22:09 ***
FD : 28 minutes ago <=>  ==:== AG

*** 2025-11-06  23:22:58 ***
FD : 29 minutes ago <=>  ==:== AG

*** 2025-11-06  23:23:48 ***
FD : 30 minutes ago <=>  ==:== AG

*** 2025-11-06  23:24:38 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:25:28 ***
FD : 31 minutes ago <=>  ==:== AG

*** 2025-11-06  23:26:18 ***
FD : 32 minutes ago <=>  ==:== AG

*** 2025-11-06  23:27:08 ***
FD : 33 minutes ago <=>  ==:== AG

*** 2025-11-06  23:27:58 ***
FD : 34 minutes ago <=>  ==:== AG

*** 2025-11-06  23:28:48 ***
FD : 35 minutes ago <=>  ==:== AG

*** 2025-11-06  23:29:38 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:30:27 ***
FD : 36 minutes ago <=>  ==:== AG

*** 2025-11-06  23:31:17 ***
FD : 37 minutes ago <=>  ==:== AG

*** 2025-11-06  23:32:06 ***
FD : 38 minutes ago <=>  ==:== AG

*** 2025-11-06  23:32:56 ***
FD : 39 minutes ago <=>  ==:== AG

*** 2025-11-06  23:33:45 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:34:35 ***
FD : 40 minutes ago <=>  ==:== AG

*** 2025-11-06  23:35:24 ***
FD : 41 minutes ago <=>  ==:== AG

*** 2025-11-06  23:36:14 ***
FD : 42 minutes ago <=>  ==:== AG

*** 2025-11-06  23:37:04 ***
FD : 43 minutes ago <=>  ==:== AG

*** 2025-11-06  23:37:53 ***
FD : 44 minutes ago <=>  ==:== AG

*** 2025-11-06  23:38:43 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:39:33 ***
FD : 45 minutes ago <=>  ==:== AG

*** 2025-11-06  23:40:23 ***
FD : 46 minutes ago <=>  ==:== AG

*** 2025-11-06  23:41:13 ***
FD : 47 minutes ago <=>  ==:== AG

*** 2025-11-06  23:42:03 ***
FD : 48 minutes ago <=>  ==:== AG

*** 2025-11-06  23:42:52 ***
FD : 49 minutes ago <=>  ==:== AG

*** 2025-11-06  23:43:43 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:44:33 ***
FD : 50 minutes ago <=>  ==:== AG

*** 2025-11-06  23:45:23 ***
FD : 51 minutes ago <=>  ==:== AG

*** 2025-11-06  23:46:13 ***
FD : 52 minutes ago <=>  ==:== AG

*** 2025-11-06  23:47:03 ***
FD : 53 minutes ago <=>  ==:== AG

*** 2025-11-06  23:47:54 ***
FD : 54 minutes ago <=>  ==:== AG

*** 2025-11-06  23:48:44 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:49:34 ***
FD : 55 minutes ago <=>  ==:== AG

*** 2025-11-06  23:50:24 ***
FD : 56 minutes ago <=>  ==:== AG

*** 2025-11-06  23:51:13 ***
FD : 57 minutes ago <=>  ==:== AG

*** 2025-11-06  23:52:03 ***
FD : 58 minutes ago <=>  ==:== AG

*** 2025-11-06  23:52:53 ***
FD : 59 minutes ago <=>  ==:== AG

*** 2025-11-06  23:53:43 ***
FD : ==:==  <=>  ==:== AG

*** 2025-11-06  23:54:32 ***
FD : 1 hour ago <=>  ==:== AG

*** 2025-11-06  23:55:22 ***
FD : ==:==  <=>  ==:== AG

_*** 2025-11-06  23:56:11 ***_

_*** 2025-11-06  23:59:18 ***_

*** 2025-11-07  00:02:23 ***
FD : yesterday at 22:53 <=> yesterday at 11:27 : AG

*** 2025-11-07  00:03:13 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-07  00:04:03 ***_

_*** 2025-11-07  00:07:09 ***_

_*** 2025-11-07  00:10:15 ***_

_*** 2025-11-07  00:13:20 ***_

_*** 2025-11-07  00:16:26 ***_

_*** 2025-11-07  00:19:33 ***_

_*** 2025-11-07  00:22:38 ***_

_*** 2025-11-07  00:25:44 ***_

_*** 2025-11-07  00:28:50 ***_

_*** 2025-11-07  00:31:56 ***_

_*** 2025-11-07  00:35:02 ***_

_*** 2025-11-07  00:38:08 ***_

_*** 2025-11-07  00:41:14 ***_

_*** 2025-11-07  00:44:20 ***_

_*** 2025-11-07  00:47:26 ***_

_*** 2025-11-07  00:50:32 ***_

_*** 2025-11-07  00:53:38 ***_

_*** 2025-11-07  00:56:44 ***_

_*** 2025-11-07  00:59:50 ***_

_*** 2025-11-07  01:02:56 ***_

_*** 2025-11-07  01:06:02 ***_

_*** 2025-11-07  01:09:08 ***_

_*** 2025-11-07  01:12:14 ***_

_*** 2025-11-07  01:15:20 ***_

_*** 2025-11-07  01:18:26 ***_

_*** 2025-11-07  01:21:32 ***_

_*** 2025-11-07  01:24:38 ***_

_*** 2025-11-07  01:27:44 ***_

_*** 2025-11-07  01:30:50 ***_

_*** 2025-11-07  01:36:56 ***_

_*** 2025-11-07  01:43:02 ***_

_*** 2025-11-07  01:49:08 ***_

_*** 2025-11-07  01:55:14 ***_

_*** 2025-11-07  02:01:20 ***_

_*** 2025-11-07  02:07:26 ***_

_*** 2025-11-07  02:13:32 ***_

_*** 2025-11-07  02:19:38 ***_

_*** 2025-11-07  02:25:44 ***_

_*** 2025-11-07  02:31:50 ***_

_*** 2025-11-07  02:37:56 ***_

_*** 2025-11-07  02:44:02 ***_

_*** 2025-11-07  02:50:08 ***_

_*** 2025-11-07  02:56:14 ***_

_*** 2025-11-07  03:02:20 ***_

_*** 2025-11-07  03:08:25 ***_

_*** 2025-11-07  03:14:32 ***_

_*** 2025-11-07  03:20:38 ***_

_*** 2025-11-07  03:26:44 ***_

_*** 2025-11-07  03:32:50 ***_

_*** 2025-11-07  03:38:56 ***_

_*** 2025-11-07  03:45:02 ***_

_*** 2025-11-07  03:51:08 ***_

_*** 2025-11-07  03:57:14 ***_

_*** 2025-11-07  04:03:19 ***_

_*** 2025-11-07  04:09:25 ***_

_*** 2025-11-07  04:15:31 ***_

_*** 2025-11-07  04:21:37 ***_

_*** 2025-11-07  04:27:43 ***_

_*** 2025-11-07  04:33:49 ***_

_*** 2025-11-07  04:39:55 ***_

_*** 2025-11-07  04:46:01 ***_

_*** 2025-11-07  04:52:07 ***_

*** 2025-11-07  04:53:28 *** (restart)
FD : yesterday at 22:53 <=> yesterday at 11:27 : AG

*** 2025-11-07  04:54:39 ***
FD : ==:==  <=>  : ==:== AG

_*** 2025-11-07  04:55:50 ***_

_*** 2025-11-07  05:01:56 ***_

_*** 2025-11-07  05:08:02 ***_

_*** 2025-11-07  05:14:08 ***_

_*** 2025-11-07  05:20:14 ***_

_*** 2025-11-07  05:26:20 ***_

_*** 2025-11-07  05:32:26 ***_

_*** 2025-11-07  05:35:32 ***_

_*** 2025-11-07  05:38:38 ***_

_*** 2025-11-07  05:41:44 ***_

_*** 2025-11-07  05:44:50 ***_

_*** 2025-11-07  05:47:56 ***_

_*** 2025-11-07  05:51:02 ***_

_*** 2025-11-07  05:54:08 ***_

_*** 2025-11-07  05:57:14 ***_

_*** 2025-11-07  06:00:20 ***_

_*** 2025-11-07  06:03:26 ***_

_*** 2025-11-07  06:06:32 ***_

_*** 2025-11-07  06:09:38 ***_

_*** 2025-11-07  06:12:44 ***_

_*** 2025-11-07  06:15:50 ***_

_*** 2025-11-07  06:18:56 ***_

_*** 2025-11-07  06:22:02 ***_

_*** 2025-11-07  06:25:08 ***_

_*** 2025-11-07  06:28:14 ***_

_*** 2025-11-07  06:31:20 ***_

_*** 2025-11-07  06:34:26 ***_

_*** 2025-11-07  06:37:32 ***_

_*** 2025-11-07  06:40:37 ***_

_*** 2025-11-07  06:43:43 ***_

_*** 2025-11-07  06:46:49 ***_

_*** 2025-11-07  06:49:55 ***_

_*** 2025-11-07  06:53:01 ***_

_*** 2025-11-07  06:56:08 ***_

_*** 2025-11-07  06:59:14 ***_

_*** 2025-11-07  07:02:20 ***_

_*** 2025-11-07  07:05:26 ***_

_*** 2025-11-07  07:08:32 ***_

_*** 2025-11-07  07:11:38 ***_

_*** 2025-11-07  07:14:44 ***_

_*** 2025-11-07  07:17:50 ***_

_*** 2025-11-07  07:20:56 ***_

_*** 2025-11-07  07:24:02 ***_

_*** 2025-11-07  07:27:08 ***_

_*** 2025-11-07  07:30:14 ***_

_*** 2025-11-07  07:33:20 ***_

_*** 2025-11-07  07:36:26 ***_

_*** 2025-11-07  07:39:32 ***_

_*** 2025-11-07  07:42:38 ***_

